"""grupodeatributos""","CodSap","DesProductoSap","UnidadMedidaBase","CodProducto","Txt Grupo articulo","CodGrupoArticulo","CodUnidadNegocio","CodJerq01","CodMarca","DesMarca","CodigoNegocio","DesNegocio","CodAtributo1","DesAtributo1","CodAtributo2","DesAtributo2","CodAtributo3","DesAtributo3","PeticionBorrado","TipoEAN","CodEAN13","CodCUC","DescripcionCUC","CodCUCTono","DescripcionCUCTono","CodLinea","DesLinea","CodJerq02","DesJerq02","CodCategoria","DesCategoria","CodSubcategoria","DesSubcategoria","CodTipo","DesTipo","CodSubtipo","DesSubtipo","CodProductoGenerico","DesProductoGenerico","CodProductoSuperGenerico","DesProductoSuperGenerico","Largo","Ancho","Volumen","PesoBruto","Alto","Unidad Longitud","Unidad de Volumen","Unidad De Peso","CodClaseMKT","AplicacionLugarUso","Beneficio","DesCaracteristicaBulk","EdadObjetivo","FamiliaFragancia","Gama","GrupoProductoAC","Mercado","PresentacionEnvase","Sexo","SexoEdadObjetivo","TeoriaColor","TipoEstuche","TipoPielCabello","Tipo de Producto","ContenidoNeto","UmContenido","AcabadoAccessorios","AcabadoCajaReloj","AcabadoLuna","Adicional","CaracteristicasTirasAsas","CaracteristicasBijouterie","CierreComplementos","ClasificacionProductos","ColorCorrea","ColorLuna","ColorMarco","ColorTono","ColorTonoCajaReloj","DetalleCaja","DetalleEspecifi","DetalleProducto","DetalleSuela","DetalleBrazo","DetalleMarcoLentes","DialAcabado","ColorReloj","DisenoComplementos","TipoEstampado","EstiloAccesorio","EstiloRopa","FormaCaja","GrosorBrazo","GrupoProductosHogar","InsumoCajaReloj","InsumoMaterialPrimario","InsumoComplementario","MaterialCajaReloj","ModeloLentes","Niveles","NombreGenericoAccesorio","NombreGenerico","OcasionUsoAccesorio","OcasionUsoRopa","OrigenAccesorio","TipoPlaneacion","Posicionamiento","PresentacionForma","RotulosFila","SubtipoProdHogar","SubtipoProdComplementos","TallaTamano","Tema","Tematico","TipoLuna","TipoMaterial","TipoMaterialRopaCalzado","TipoMaterialBrazoLente","TipoTirasAsas","Tipologiareloj","TirasAsas","versatilidad"
"SAP","210091489","CY BILLETERA ALL TIME","Unidad","P0508042000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243439","COMPLEMENTOS/TENDENCIA/BILLETERA/CHICA","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","439","CHICA","","","","","11.000","4.000","0.396","125.000","9.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","","","","","","","","Multicolor","","","","Ninguno","","","","","","Estampado Full Cobertura","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Tela","","","","","Ninguno",""
"SAP","210091490","CY BILLETERA TABATHA","Unidad","P0508043000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243459","COMPLEMENTOS/TENDENCIA/BILLETERA/GRANDE","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","459","GRANDE","","","","","19.000","2.000","0.399","195.000","10.500","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","","","","","","","","Negro","","","","Ninguno","","","","","","Estampado Full Cobertura","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091492","CY PORTATODO HELENA","Unidad","P0508045000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031523565598","COMPLEMENTOS/TIPO/PORTATODO/PORTATODO","31","COMPLEMENTOS","523","TIPO","565","PORTATODO","598","PORTATODO","","","","","18.000","1.500","0.297","135.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Portatodo","","","","","","Ninguno","","","","","","","","Multicolor","","","","Sin Bolsillo","","","","","","Estampado Focalizado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Otros","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091494","CY BILLETERA BE SWEET","Unidad","P0508048000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243439","COMPLEMENTOS/TENDENCIA/BILLETERA/CHICA","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","439","CHICA","","","","","15.000","2.000","0.330","100.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","","","","","","","","Multicolor","","","","Ninguno","","","","","","Sin Estampado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091495","CY BILLETERA BE COOL","Unidad","P0508049000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243439","COMPLEMENTOS/TENDENCIA/BILLETERA/CHICA","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","439","CHICA","","","","","15.000","2.000","0.330","100.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","","","","","","","","Multicolor","","","","Ninguno","","","","","","Sin Estampado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091496","CY PORTATODO DAILY","Unidad","P0508051000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031523565598","COMPLEMENTOS/TIPO/PORTATODO/PORTATODO","31","COMPLEMENTOS","523","TIPO","565","PORTATODO","598","PORTATODO","","","","","18.000","1.500","0.297","135.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Portatodo","","","","","","Ninguno","","","","","","","","Multicolor","","","","Sin Bolsillo","","","","","","Estampado Focalizado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Otros","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091497","CY BILLETERA RENEE","Unidad","P0508052000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243459","COMPLEMENTOS/TENDENCIA/BILLETERA/GRANDE","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","459","GRANDE","","","","","19.000","2.300","0.437","188.000","10.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","","","","","","","","Gama Morados","","","","Ninguno","","","","","","Sin Estampado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091499","CY BILLETERA MONEY MAKER","Unidad","P0508054000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243459","COMPLEMENTOS/TENDENCIA/BILLETERA/GRANDE","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","459","GRANDE","","","","","11.000","1.000","0.099","70.000","9.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Masculino","","","","Billetera","","","","","","Ninguno","","","","","","","","Gama Morados","","","","Ninguno","","","","","","Sin Estampado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Billetera","","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091273","SHW C16 BILLETERA MAN FORCE BO","Unidad","P0602103334","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232551514","PROMOCION USUARIOS/COMPLEMENTOS/FRAGANCIA PUNTUAL/BILLETERA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","551","FRAGANCIA PUNTUAL","514","BILLETERA","","","","","110.000","1.500","1.518","108.000","9.200","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091275","SHWR C16 MALETIN CRUISE BO","Unidad","P0602103335","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232550515","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE FRAGANCIAS/MALETIN","72","PROMOCION USUARIOS","232","COMPLEMENTOS","550","BLOQUE FRAGANCIAS","515","MALETIN","","","","","54.000","23.000","39.744","750.000","32.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091284","SHWR C16 BILLETERA MATE BO","Unidad","P0506615000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243439","COMPLEMENTOS/TENDENCIA/BILLETERA/CHICA","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","439","CHICA","","","","","21.000","3.000","0.693","190.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Billetera","","","","","","Ninguno","No Aplica","","Externo","","","","","Negro","","","","1 Bolsillo","","","","","","","","","No Aplica","","","","","","","","","N2","","","","","","","","","","","","","","","","Imitacion Cuero","","","Ninguno","","No Aplica","No"
"SAP","210091628","CY PORTATODO ZIGZAG REAC","Unidad","P0508098000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031523565598","COMPLEMENTOS/TIPO/PORTATODO/PORTATODO","31","COMPLEMENTOS","523","TIPO","565","PORTATODO","598","PORTATODO","","","","","18.500","10.500","0.291","110.220","1.500","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Portatodo","","","","","","Ninguno","Corta","","Externo","","","","","Gama Marrones Claros","","","","3 Bolsillos","","","","","","","","","No Aplica","","","","","","","","","Ninguno","","","","","","","","","","","","","","","","Imitacion Cuero","","","Regulable","","No Regulable","No"
"SAP","210091745","CY BILLETERA OLIVE REAC","Unidad","P0508114000","0302","Complem. de Vestir","Moda","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","3031522243439","COMPLEMENTOS/TENDENCIA/BILLETERA/CHICA","31","COMPLEMENTOS","522","TENDENCIA","243","BILLETERA","439","CHICA","","","","","13.500","10.500","0.354","111.670","2.500","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092504","LB MALETIN CLAUDETTE BR","Unidad","P0602103431","0501","Promociones de 3ros","Apoyo","01050","01","L'BEL","050","NEGOCIOS DE APOYO","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232550515","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE FRAGANCIAS/MALETIN","72","PROMOCION USUARIOS","232","COMPLEMENTOS","550","BLOQUE FRAGANCIAS","515","MALETIN","","","","","0.000","0.000","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092214","CY PORTATODO DAILY V2","Unidad","P0508134000","0302","Complem. de Vestir","Moda","030302","03","CYZONE","0302","COMPLEM. DE VESTIR","","","","","","","","","","","","","","","CYZONE","3031523565598","COMPLEMENTOS/TIPO/PORTATODO/PORTATODO","31","COMPLEMENTOS","523","TIPO","565","PORTATODO","598","PORTATODO","","","","","18.000","1.500","0.297","135.000","11.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Femenino","","","","Portatodo","","","","","","Ninguno","","","","","","","","Multicolor","","","","Sin Bolsillo","","","","","","Estampado Focalizado","","","Sin Asignar","","","","","","","","","","","","","Urbanwear","","","","","","","Otros","","","","","Imitacion Cuero","","","Ninguno","","",""
"SAP","210092467","SORP DE BELLEZA M&A CO 2019","Unidad","P0504115000","0302","Complem. de Vestir","Moda","030302","03","CYZONE","0302","COMPLEM. DE VESTIR","","","","","","","","","","","","","","","CYZONE","3031527243514","COMPLEMENTOS/PROMOCION/BILLETERA/BILLETERA","31","COMPLEMENTOS","527","PROMOCION","243","BILLETERA","514","BILLETERA","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Complementos","","","","","","","","","","","Masculino","","","","Billetera","","","","","","Monedero","","","","Estrategicos","","","","Negro","","","","2 Cuerpos","","","","","","Estampado Focalizado","","","Urbano Moderno","","","","","","","","","N1","","","","Urbanwear","","No estable","","","","","Billetera","2 Cuerpos","","","","Imitacion Cuero","","","","","Ninguno",""
"SAP","210091425","ES1318 NECESER STELLA REAC","Unidad","P0602103360","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050553576","PROMOCION USUARIOS/HOGAR/BLOQUE MAQUILLAJE/NECESER","72","PROMOCION USUARIOS","050","HOGAR","553","BLOQUE MAQUILLAJE","576","NECESER","","","","","230.000","95.000","3539.700","227.500","162.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091728","CY NECESER KIARA REAC","Unidad","P0602103412","0501","Promociones de 3ros","Apoyo","03","03","CYZONE","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050553576","PROMOCION USUARIOS/HOGAR/BLOQUE MAQUILLAJE/NECESER","72","PROMOCION USUARIOS","050","HOGAR","553","BLOQUE MAQUILLAJE","576","NECESER","","","","","0.280","0.110","0.000","110.000","0.170","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091551","ES NECESER LUCCA","Unidad","P0602103367","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050551576","PROMOCION USUARIOS/HOGAR/FRAGANCIA PUNTUAL/NECESER","72","PROMOCION USUARIOS","050","HOGAR","551","FRAGANCIA PUNTUAL","576","NECESER","","","","","0.000","0.000","0.000","0.000","0.000","","","Kg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091813","ES NECESER VALERIA","Unidad","P0602103415","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050553576","PROMOCION USUARIOS/HOGAR/BLOQUE MAQUILLAJE/NECESER","72","PROMOCION USUARIOS","050","HOGAR","553","BLOQUE MAQUILLAJE","576","NECESER","","","","","0.000","0.000","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092069","ES OH MIAU RELOJ","Unidad","P0521651000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2191220999359","NI#OS/SPORT/VARIOS/C","91","NI#OS","220","SPORT","999","VARIOS","359","C","","","","","0.000","0.000","0.000","0.000","0.000","","","","Reloj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092070","ES ROCKY ROAD RELOJ","Unidad","P0521652000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2191220999359","NI#OS/SPORT/VARIOS/C","91","NI#OS","220","SPORT","999","VARIOS","359","C","","","","","0.000","0.000","0.000","0.000","0.000","","","","Reloj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092071","ES TOTAL ELEGANCE RELOJ","Unidad","P0521653000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2188219999357","DAMAS/SPORT ELEGANTE/VARIOS/A","88","DAMAS","219","SPORT ELEGANTE","999","VARIOS","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Reloj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092072","ES PANDORAS TIME RELOJ","Unidad","P0521654000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2188219098357","DAMAS/SPORT ELEGANTE/PULS.CUERO/A","88","DAMAS","219","SPORT ELEGANTE","098","PULS.CUERO","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Reloj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092073","ES NEVERDINE RELOJ","Unidad","P0521655000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2188219999357","DAMAS/SPORT ELEGANTE/VARIOS/A","88","DAMAS","219","SPORT ELEGANTE","999","VARIOS","357","A","","","","","0.000","0.000","0.000","0.000","0.000","","","","Reloj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091030","ES BLACK FORCE RELOJ","Unidad","P0521643000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2189219098357","CABALLEROS/SPORT ELEGANTE/PULS.CUERO/A","89","CABALLEROS","219","SPORT ELEGANTE","098","PULS.CUERO","357","A","","","","","260.000","45.000","122.850","60.000","10.500","Milímetro","Cm3","Gramo","Reloj","","","","","","","","","","","Masculino","","","","Relojes","","","","Liso","","","","","","","Negro","","","","Negro","","","","","","","","Negro","","","Otros","","","","","Sin Insumo","","","Metal","","N2","","","","","","","","","","","","","","","","Cuero","","","","","",""
"SAP","210091641","ES TIME TO RUN RELOJ","Unidad","P0521644000","0203","Relojes","Accesorios","02","02","ESIKA","","","","","","","","","","","","","","","","","ESIKA ACCESORIOS","2191220100359","NI#OS/SPORT/PULS.PLASTICO ANALOGO/C","91","NI#OS","220","SPORT","100","PULS.PLASTICO ANALOGO","359","C","","","","","215.000","28.000","51.170","25.000","8.500","Milímetro","Cm3","Gramo","Reloj","","","","","","","","","","","Niños","","","","Relojes","","","","Liso","","","","","","","Multicolor","","","","Plateado","","","","","","","","Blanco","","","Otros","","","","","Sin Insumo","","","Metal","","N1","","","","","","","","","","","","","","","","Caucho","","","","","",""
"SAP","210091757","RELOJES EN GENERAL","Unidad","P0521650000","0203","Relojes","Accesorios","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","2190220100359","JOVENES/SPORT/PULS.PLASTICO ANALOGO/C","90","JOVENES","220","SPORT","100","PULS.PLASTICO ANALOGO","359","C","","","","","0.000","0.000","0.000","0.000","0.000","","","Gramo","Reloj","","","","","","","","","","","Femenino","","","","Relojes","","","","Liso","","","","","","Estrategicos","Negro","","","","Dorado","Otros","","","","","","Metalizado","Negro","","","Casual","","Redonda","","","Sin Insumo","","","Metal","","N2","","BRIGHTEN","Moderno","","","","","","","","","","","Ninguno","","Caucho","","","","Arabigo","",""
"SAP","210091404","LB1818 NECESER LOUISE T2 REAC","Unidad","P0602103353","0501","Promociones de 3ros","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232554568","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE TF/TC/TP/OTROS DAMA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","554","BLOQUE TF","568","TC/TP/OTROS DAMA","","","","","190.000","125.000","3443.750","143.000","145.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091417","LB MALETIN LOUISE REAC","Unidad","P0602103358","0501","Promociones de 3ros","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232554568","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE TF/TC/TP/OTROS DAMA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","554","BLOQUE TF","568","TC/TP/OTROS DAMA","","","","","525.000","155.000","26446.875","717.000","325.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091475","CY BOLSA LACE REAC","Unidad","P0602103362","0501","Promociones de 3ros","Apoyo","030501","03","CYZONE","0501","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232550568","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE FRAGANCIAS/OTROS DAMA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","550","BLOQUE FRAGANCIAS","568","OTROS DAMA","","","","","15.500","0.200","0.074","3.900","24.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091297","LB ORGANIZADOR TRAVEL POUCH BR","Unidad","P0602103343","0501","Promociones de 3ros","Apoyo","010501","01","L'BEL","0501","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232555568","PROMOCION USUARIOS/COMPLEMENTOS/TF/TC/TP PUNTUAL/OTROS DAMA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","555","TF","568","TC/TP PUNTUAL/OTROS DAMA","","","","","26.000","2.000","1.456","60.000","28.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092198","ES BOLSO LISBOA","Unidad","P0602103420","0501","Promociones de 3ros","Apoyo","020501","02","ESIKA","0501","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072232550568","PROMOCION USUARIOS/COMPLEMENTOS/BLOQUE FRAGANCIAS/OTROS DAMA","72","PROMOCION USUARIOS","232","COMPLEMENTOS","550","BLOQUE FRAGANCIAS","568","OTROS DAMA","","","","","0.000","0.000","0.000","0.000","0.000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091788","CY AZAFATE SUPER COMFY REAC","Unidad","P0772901832","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134523543486","HOGAR/TIPO/ESTUCHE PARA TECNOLOGIA/OTROS","34","HOGAR","523","TIPO","543","ESTUCHE PARA TECNOLOGIA","486","OTROS","","","","","600.000","305.000","37149.000","720.000","203.000","Milímetro","Cm3","Gramo","Hogar","Varios","","","","","","","","","","Damas","","","","Muebles De Reposo","","Piezas","","","","","","","","","","","","","","","","","","","","","","","","","","","","Tecnologia","","","","","","","","","","","","Estable","","","","","","Sin Asignar","Sin Asignar","","","Plastico","","","","","",""
"SAP","210091662","CY POUCH ANIA","Unidad","P0772901824","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134523508486","HOGAR/TIPO/BELLEZA Y SALUD/OTROS","34","HOGAR","523","TIPO","508","BELLEZA Y SALUD","486","OTROS","","","","","220.000","20.000","1364.000","10.000","310.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","Femenino","","","","Belleza Y Salud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Otros","","","","","","Solo Tela","","","","","",""
"SAP","210091709","CY NECESER STUDIO LOOK","Unidad","P0772901826","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134523508486","HOGAR/TIPO/BELLEZA Y SALUD/OTROS","34","HOGAR","523","TIPO","508","BELLEZA Y SALUD","486","OTROS","","","","","19.000","4.200","1.037","0.094","13.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","Femenino","","","","Belleza Y Salud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Otros","","","","","","Solo Tela","","","","","",""
"SAP","210092505","CY PLANCHA CHIC STYLE MX REAC","Unidad","P0508140000","0401","Hogar","Hogar","030401","03","CYZONE","0401","HOGAR","","","","","","","","","","","","","","","CYZONE","5134523508541","HOGAR/TIPO/BELLEZA Y SALUD/PLANCHA","34","HOGAR","523","TIPO","508","BELLEZA Y SALUD","541","PLANCHA","","","","","48.000","120.000","2056.320","532.000","357.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","Femenino","","","","Cabello","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Ninguno","","","","","","","","","","Plancha","","","","","","Varios","","","","","",""
"SAP","210091702","LB ARBOL DE NAVIDAD 2018 CR","Unidad","P0602103404","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","1200.000","280.000","84000.000","4308.000","250.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091704","LB ARBOL DE NAVIDAD 2018 PA","Unidad","P0602103406","0501","Promociones de 3ros","Apoyo","01","01","L'BEL","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","1200.000","280.000","84000.000","4308.000","250.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091705","ES CORONA DE NAVIDAD 2018 GT","Unidad","P0602103407","0501","Promociones de 3ros","Apoyo","02","02","ESIKA","","","","","","","","","","","","","","","","","SIN LINEA EN PARTICULAR","6072050560571","PROMOCION USUARIOS/HOGAR/NAVIDAD/OTROS HOGAR","72","PROMOCION USUARIOS","050","HOGAR","560","NAVIDAD","571","OTROS HOGAR","","","","","550.000","120.000","36300.000","907.000","550.000","Milímetro","Cm3","Gramo","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
